First Name,Last Name,Email,Location,Sector,Major Expertise,Minor Expertise,Min Salary,Max Salary,Years Experience,WFH Days,Skills,Job Type,Last Moved Years,Move Status
redacted fn,redacted ln,redacted email,Edinburgh,General Insurance - Reserving,Broker,['Broker'],78000,100853.6325,6,0,"['Lloyds' 'Head of Capital' 'Head of Reserving' 'Consultancy'
 'Head of Pricing' 'Model Building' 'Excel' 'Short-Tail Pricing'
 'Managerial']",Permanent,1,Actively Looking
redacted fn,redacted ln,redacted email,London,General Insurance - Pricing,Broker,"[""Lloyd's Syndicate"" 'Reinsurance Broker' 'Broker']",121000,156921.1351,6,1,"['Radar' 'Model Building' 'Consultancy' 'Lloyds' 'Reinsurance Pricing'
 'Managerial' 'Excel' 'Head of Capital' 'Head of Reserving']",Permanent,6,Actively Looking
redacted fn,redacted ln,redacted email,Cardiff,General Insurance - Capital Modelling,Broker,['Broker'],167000,187128.9205,9,4,"['Head of Capital' 'Long-Tail Pricing' 'R' 'Short-Tail Pricing'
 'Head of Pricing' 'Chief Actuary' 'Model Building' 'Python'
 'Reinsurance Pricing' 'Lloyds' 'Excel']",Permanent,2,Actively Looking
redacted fn,redacted ln,redacted email,London,General Insurance - Reserving,London Market,"[""Lloyd's Syndicate"" 'London Market' 'Reinsurer']",23000,27975.04973,0,2,['Data Science' 'Model Building' 'Emblem' 'Long-Tail Pricing'],Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Dublin,General Insurance - Reserving,Reinsurance Broker,['Reinsurance Broker'],110000,136559.7723,6,0,['Short-Tail Pricing' 'Python' 'Head of Capital' 'Model Building'],Permanent,3,Actively Looking
redacted fn,redacted ln,redacted email,Manchester,General Insurance - Capital Modelling,Commercial Lines,['Broker' 'Reinsurance Broker' 'Commercial Lines'],29000,36653.52457,1,5,['Broker' 'Long-Tail Pricing' 'R'],Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Reserving,Commercial Lines,['London Market' 'Commercial Lines' 'Consultancy'],24000,27724.61838,0,2,['Data Science' 'Long-Tail Pricing' 'Python'],Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Liverpool,General Insurance - Capital Modelling,Consultancy,['Consultancy' 'Regulator' 'Personal Lines'],107000,121390.432,8,5,"['Radar' 'Tyche' 'Chief Actuary' 'Head of Reserving' 'Head of Capital'
 'Excel' 'Consultancy' 'Reinsurance Pricing' 'Python' 'Head of Pricing'
 'Lloyds' 'R' 'Managerial' 'Long-Tail Pricing' 'Short-Tail Pricing']",Permanent,4,Open Minded
redacted fn,redacted ln,redacted email,Edinburgh,General Insurance - Capital Modelling,Reinsurance Broker,['Reinsurance Broker'],34000,41253.60652,2,2,['R' 'Long-Tail Pricing' 'Tyche' 'Python'],Permanent,1,Unlikely to Move
redacted fn,redacted ln,redacted email,Liverpool,General Insurance - Pricing,Reinsurer,['Reinsurer'],109000,139080.9216,8,5,"['Consultancy' 'Tyche' 'Long-Tail Pricing' 'Head of Capital' 'Lloyds'
 'Chief Actuary' 'Head of Reserving' 'Reinsurance Pricing'
 'Model Building' 'Python']",Permanent,3,Actively Looking
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Capital Modelling,Broker,['Broker' 'Commercial Lines'],21000,27273.3502,0,5,['Data Science' 'Long-Tail Pricing' 'Python' 'Emblem' 'Model Building'],Contractor,0,Open Minded
redacted fn,redacted ln,redacted email,Manchester,General Insurance - Capital Modelling,Consultancy,['Consultancy'],143000,170996.6799,9,4,"['Lloyds' 'Reinsurance Pricing' 'Python' 'Head of Capital' 'Excel' 'R'
 'Radar' 'Managerial']",Permanent,8,Actively Looking
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Capital Modelling,Broker,"[""Lloyd's Syndicate"" 'Broker']",25000,31309.18141,1,2,['Model Building' 'Business Planning'],Permanent,1,Unlikely to Move
redacted fn,redacted ln,redacted email,Glasgow,General Insurance - Capital Modelling,London Market,['London Market' 'Regulator' 'Reinsurance Broker'],60000,68849.61706,3,0,"['Managerial' 'Python' 'Reinsurance Pricing' 'Long-Tail Pricing'
 'Model Building' 'Radar' 'Short-Tail Pricing' 'Lloyds']",Permanent,3,Actively Looking
redacted fn,redacted ln,redacted email,Edinburgh,General Insurance - Capital Modelling,Broker,['Broker'],190000,232572.6914,10,2,"['Head of Reserving' 'Model Building' 'Python' 'Head of Pricing' 'R'
 'Radar' 'Chief Actuary']",Permanent,9,Actively Looking
redacted fn,redacted ln,redacted email,London,General Insurance - Capital Modelling,Consultancy,['London Market' 'Reinsurance Broker' 'Consultancy'],44000,53852.45316,3,0,['Managerial' 'Long-Tail Pricing' 'Radar'],Permanent,1,Actively Looking
redacted fn,redacted ln,redacted email,London,General Insurance - Reserving,Commercial Lines,['Commercial Lines' 'Reinsurance Broker'],165000,193739.9405,9,5,"['Short-Tail Pricing' 'Consultancy' 'Head of Reserving' 'Chief Actuary'
 'Radar' 'Reinsurance Pricing' 'Head of Capital' 'Model Building']",Permanent,4,Actively Looking
redacted fn,redacted ln,redacted email,Birmingham,General Insurance - Pricing,Reinsurer,['Reinsurer' 'Broker'],119000,149746.2424,6,5,"['Consultancy' 'Radar' 'Python' 'Lloyds' 'Head of Reserving' 'R' 'Excel'
 'Long-Tail Pricing' 'Model Building']",Permanent,1,Actively Looking
redacted fn,redacted ln,redacted email,London,General Insurance - Capital Modelling,London Market,['London Market'],84000,96822.33759,4,4,"['Reinsurance Pricing' 'Lloyds' 'Long-Tail Pricing' 'R' 'Consultancy'
 'Excel' 'Python' 'Managerial' 'Radar' 'Short-Tail Pricing']",Permanent,1,Actively Looking
redacted fn,redacted ln,redacted email,Sheffield,General Insurance - Reserving,Lloyd's Syndicate,"[""Lloyd's Syndicate""]",21000,25408.78523,0,0,['Model Building' 'Data Science' 'Excel' 'Long-Tail Pricing' 'Python'],Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Nottingham,General Insurance - Pricing,Commercial Lines,['Commercial Lines'],22000,28482.99216,0,2,['Model Building' 'Long-Tail Pricing' 'Data Science'],Permanent,0,Urgently Looking
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Pricing,Regulator,['Regulator'],156000,202020.8347,9,1,"['Tyche' 'Reinsurance Pricing' 'Chief Actuary' 'R' 'Radar'
 'Model Building' 'Head of Reserving']",Permanent,9,Actively Looking
redacted fn,redacted ln,redacted email,Birmingham,General Insurance - Reserving,London Market,['London Market' 'Reinsurance Broker' 'Personal Lines'],114000,143655.3416,7,2,['Lloyds' 'Model Building' 'Long-Tail Pricing'],Permanent,7,Unlikely to Move
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Capital Modelling,London Market,['Reinsurance Broker' 'London Market' 'Consultancy'],152000,194403.5641,9,4,['Head of Reserving' 'Python' 'Short-Tail Pricing'],Permanent,5,Open Minded
redacted fn,redacted ln,redacted email,Nottingham,General Insurance - Capital Modelling,Broker,"['Consultancy' ""Lloyd's Syndicate"" 'Broker']",91000,102909.5488,8,3,"['Chief Actuary' 'Reinsurance Pricing' 'Lloyds' 'Radar'
 'Short-Tail Pricing' 'Tyche' 'Python' 'Head of Reserving' 'Managerial']",Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Manchester,General Insurance - Reserving,Commercial Lines,['Broker' 'Commercial Lines' 'Personal Lines'],177000,194799.405,10,1,"['Excel' 'Long-Tail Pricing' 'Python' 'Head of Capital' 'Model Building'
 'Radar' 'Head of Reserving' 'Head of Pricing' 'Chief Actuary' 'Lloyds'
 'Reinsurance Pricing']",Permanent,8,Urgently Looking
redacted fn,redacted ln,redacted email,Glasgow,General Insurance - Pricing,Consultancy,['Consultancy' 'Regulator'],40000,44211.51499,3,4,"['Model Building' 'Short-Tail Pricing' 'Excel' 'Reinsurance Pricing'
 'Python' 'Managerial' 'Tyche' 'Lloyds' 'R']",Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Sheffield,General Insurance - Reserving,Commercial Lines,['Commercial Lines'],52000,67098.14341,3,4,"['Radar' 'Python' 'Excel' 'Short-Tail Pricing' 'Tyche' 'Managerial'
 'Model Building' 'Lloyds' 'R' 'Consultancy' 'Long-Tail Pricing']",Contractor,2,Actively Looking
redacted fn,redacted ln,redacted email,Edinburgh,General Insurance - Capital Modelling,Personal Lines,"['Reinsurance Broker' 'Personal Lines' ""Lloyd's Syndicate""]",161000,183081.754,10,3,['Model Building' 'Long-Tail Pricing' 'Lloyds'],Permanent,10,Actively Looking
redacted fn,redacted ln,redacted email,Belfast,General Insurance - Pricing,Reinsurer,['Reinsurer'],84000,96108.01001,4,1,"['Excel' 'Reinsurance Pricing' 'R' 'Radar' 'Managerial' 'Python'
 'Model Building' 'Tyche' 'Short-Tail Pricing' 'Consultancy']",Permanent,1,Open Minded
redacted fn,redacted ln,redacted email,London,General Insurance - Reserving,Reinsurer,"['Regulator' ""Lloyd's Syndicate"" 'Reinsurer']",85000,101286.4719,5,5,['Lloyds' 'Short-Tail Pricing' 'Excel' 'Tyche' 'Python'],Permanent,1,Actively Looking
redacted fn,redacted ln,redacted email,Cardiff,General Insurance - Pricing,Reinsurer,['Consultancy' 'Commercial Lines' 'Reinsurer'],22000,26605.88329,0,4,['Model Building' 'Python' 'Long-Tail Pricing' 'Data Science'],Permanent,0,Open Minded
redacted fn,redacted ln,redacted email,Birmingham,General Insurance - Reserving,Reinsurance Broker,['Reinsurance Broker'],29000,32749.93783,1,3,['Long-Tail Pricing' 'Business Planning'],Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Birmingham,General Insurance - Pricing,Consultancy,['Consultancy' 'Commercial Lines' 'Regulator'],150000,192908.233,10,2,['Model Building' 'Long-Tail Pricing'],Permanent,0,Urgently Looking
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Pricing,Broker,['Broker' 'Regulator'],144000,177791.0688,10,2,['Head of Reserving' 'Tyche' 'Reinsurance Pricing' 'Lloyds' 'Radar'],Permanent,4,Actively Looking
redacted fn,redacted ln,redacted email,Manchester,General Insurance - Pricing,Broker,['Broker' 'Commercial Lines'],36000,41326.61933,2,5,['Tyche' 'Reinsurance Pricing' 'Lloyds' 'Long-Tail Pricing'],Contractor,0,Unlikely to Move
redacted fn,redacted ln,redacted email,Belfast,General Insurance - Reserving,Commercial Lines,"[""Lloyd's Syndicate"" 'Consultancy' 'Commercial Lines']",36000,42521.57708,2,4,"['Long-Tail Pricing' 'Python' 'R' 'Radar' 'Model Building'
 'Short-Tail Pricing' 'Consultancy' 'Managerial' 'Reinsurance Pricing']",Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Birmingham,General Insurance - Pricing,Regulator,"['Regulator' 'Commercial Lines' ""Lloyd's Syndicate""]",113000,129082.9089,6,0,"['Short-Tail Pricing' 'Head of Reserving' 'Managerial' 'R' 'Tyche'
 'Long-Tail Pricing' 'Excel' 'Python' 'Radar' 'Lloyds']",Permanent,5,Open Minded
redacted fn,redacted ln,redacted email,Sheffield,General Insurance - Reserving,Broker,['Broker' 'Personal Lines'],21000,24158.84649,0,4,['Excel' 'Model Building' 'Python'],Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Liverpool,General Insurance - Reserving,Lloyd's Syndicate,"[""Lloyd's Syndicate""]",64000,79063.28519,5,4,"['Managerial' 'Tyche' 'R' 'Reinsurance Pricing' 'Radar' 'Python'
 'Consultancy']",Permanent,0,Unlikely to Move
redacted fn,redacted ln,redacted email,Birmingham,General Insurance - Capital Modelling,Consultancy,['Consultancy'],60000,77131.66302,3,3,['Short-Tail Pricing' 'Consultancy'],Contractor,0,Actively Looking
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Reserving,London Market,['London Market'],155000,173147.3111,10,3,"['Consultancy' 'Head of Reserving' 'Chief Actuary' 'Model Building'
 'Lloyds' 'Excel' 'R' 'Head of Capital' 'Short-Tail Pricing'
 'Reinsurance Pricing' 'Head of Pricing' 'Python' 'Radar' 'Managerial'
 'Tyche']",Permanent,8,Open Minded
redacted fn,redacted ln,redacted email,Nottingham,General Insurance - Capital Modelling,Consultancy,['Consultancy'],94000,111344.6847,6,0,"['Reinsurance Pricing' 'Managerial' 'Tyche' 'Short-Tail Pricing'
 'Model Building' 'Long-Tail Pricing' 'Lloyds' 'Excel' 'Head of Reserving'
 'Radar' 'R' 'Head of Capital']",Contractor,3,Actively Looking
redacted fn,redacted ln,redacted email,London,General Insurance - Reserving,Reinsurance Broker,['Reinsurance Broker'],58000,73759.14414,3,0,['R' 'Short-Tail Pricing' 'Tyche'],Contractor,0,Actively Looking
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Pricing,London Market,"[""Lloyd's Syndicate"" 'London Market']",107000,129233.1543,5,4,['Python' 'Excel'],Permanent,1,Unlikely to Move
redacted fn,redacted ln,redacted email,Sheffield,General Insurance - Reserving,Consultancy,['London Market' 'Personal Lines' 'Consultancy'],31000,34552.50536,2,5,"['Consultancy' 'R' 'Managerial' 'Excel' 'Model Building'
 'Reinsurance Pricing']",Permanent,1,Unlikely to Move
redacted fn,redacted ln,redacted email,London,General Insurance - Capital Modelling,Broker,['Commercial Lines' 'Broker'],62000,70244.59855,5,4,"['Lloyds' 'Consultancy' 'Model Building' 'Reinsurance Pricing' 'Radar'
 'Tyche' 'Excel' 'Python' 'Long-Tail Pricing']",Contractor,2,Actively Looking
redacted fn,redacted ln,redacted email,London,General Insurance - Capital Modelling,Regulator,['Regulator'],126000,157998.3825,8,0,"['Managerial' 'Head of Pricing' 'Consultancy' 'Head of Reserving'
 'Chief Actuary']",Contractor,0,Open Minded
redacted fn,redacted ln,redacted email,Cardiff,General Insurance - Capital Modelling,Consultancy,['Consultancy'],29000,32199.44627,1,1,['Personal Lines' 'R' 'Tyche' 'Radar' 'Excel' 'Short-Tail Pricing'],Permanent,1,Unlikely to Move
redacted fn,redacted ln,redacted email,London,General Insurance - Capital Modelling,Reinsurer,['Reinsurer'],97000,117611.3079,5,2,"['Managerial' 'Tyche' 'Long-Tail Pricing' 'Lloyds' 'Model Building'
 'Short-Tail Pricing' 'Excel' 'R' 'Consultancy']",Contractor,1,Actively Looking
redacted fn,redacted ln,redacted email,Glasgow,General Insurance - Pricing,Regulator,['London Market' 'Regulator'],37000,41602.30441,2,4,['Consultancy' 'Excel' 'Short-Tail Pricing' 'Lloyds' 'Managerial'],Permanent,2,Open Minded
redacted fn,redacted ln,redacted email,Dublin,General Insurance - Reserving,Consultancy,['Commercial Lines' 'Personal Lines' 'Consultancy'],25000,27743.51095,1,5,['R' 'Broker' 'Tyche' 'Short-Tail Pricing'],Contractor,1,Open Minded
redacted fn,redacted ln,redacted email,Edinburgh,General Insurance - Pricing,Personal Lines,['Personal Lines'],145000,169652.2428,10,2,"['Head of Capital' 'Model Building' 'R' 'Tyche' 'Lloyds'
 'Reinsurance Pricing' 'Consultancy' 'Chief Actuary' 'Excel' 'Managerial'
 'Python' 'Head of Reserving']",Permanent,3,Actively Looking
redacted fn,redacted ln,redacted email,Cardiff,General Insurance - Reserving,Broker,['London Market' 'Reinsurer' 'Broker'],137000,164491.4977,7,4,"['Model Building' 'Long-Tail Pricing' 'Reinsurance Pricing'
 'Head of Capital' 'Short-Tail Pricing' 'Head of Reserving' 'R' 'Radar'
 'Managerial' 'Consultancy' 'Python' 'Excel' 'Tyche' 'Head of Pricing']",Permanent,3,Actively Looking
redacted fn,redacted ln,redacted email,Nottingham,General Insurance - Pricing,Reinsurer,['Reinsurer'],199000,252696.5472,10,2,['Model Building' 'Reinsurance Pricing' 'Python' 'R' 'Short-Tail Pricing'],Permanent,2,Actively Looking
redacted fn,redacted ln,redacted email,Manchester,General Insurance - Capital Modelling,Lloyd's Syndicate,"['Consultancy' 'London Market' ""Lloyd's Syndicate""]",21000,24376.58485,0,2,['Emblem' 'Excel' 'Model Building' 'Long-Tail Pricing'],Contractor,0,Actively Looking
redacted fn,redacted ln,redacted email,Liverpool,General Insurance - Capital Modelling,Personal Lines,['Reinsurance Broker' 'Personal Lines'],99000,122190.6763,6,4,"['Managerial' 'R' 'Consultancy' 'Head of Capital' 'Long-Tail Pricing'
 'Short-Tail Pricing' 'Python']",Permanent,0,Unlikely to Move
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Pricing,Personal Lines,['Personal Lines'],24000,27705.95686,0,3,['Excel' 'Long-Tail Pricing' 'Emblem'],Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Glasgow,General Insurance - Reserving,Reinsurer,['Reinsurer'],52000,66043.59711,3,1,"['Radar' 'Consultancy' 'Excel' 'Python' 'Lloyds' 'R' 'Reinsurance Pricing'
 'Short-Tail Pricing' 'Managerial' 'Tyche' 'Model Building']",Permanent,0,Open Minded
redacted fn,redacted ln,redacted email,Liverpool,General Insurance - Reserving,Reinsurer,['Reinsurer'],143000,160198.9653,8,3,"['Reinsurance Pricing' 'Consultancy' 'Lloyds' 'Radar' 'Head of Reserving'
 'Head of Pricing' 'Short-Tail Pricing' 'Chief Actuary' 'Python' 'Excel']",Contractor,6,Actively Looking
redacted fn,redacted ln,redacted email,Cardiff,General Insurance - Pricing,London Market,['Regulator' 'London Market' 'Reinsurance Broker'],65000,75131.98302,5,5,['Consultancy' 'Long-Tail Pricing' 'Tyche' 'Radar' 'R'],Permanent,5,Actively Looking
redacted fn,redacted ln,redacted email,Manchester,General Insurance - Capital Modelling,Lloyd's Syndicate,"['Reinsurer' ""Lloyd's Syndicate""]",108000,139660.4038,6,3,['Lloyds' 'Tyche' 'Radar' 'Consultancy'],Contractor,4,Actively Looking
redacted fn,redacted ln,redacted email,Cardiff,General Insurance - Capital Modelling,Broker,"[""Lloyd's Syndicate"" 'Broker']",157000,190745.7149,9,2,"['Reinsurance Pricing' 'Radar' 'Head of Capital' 'Short-Tail Pricing'
 'Model Building' 'Python' 'Excel' 'Head of Reserving' 'Head of Pricing'
 'Chief Actuary' 'Tyche']",Contractor,5,Open Minded
redacted fn,redacted ln,redacted email,Manchester,General Insurance - Capital Modelling,Broker,"['Commercial Lines' 'Broker' ""Lloyd's Syndicate""]",103000,113540.6963,5,3,"['Python' 'Long-Tail Pricing' 'Radar' 'Excel' 'Reinsurance Pricing'
 'Short-Tail Pricing' 'Model Building' 'Lloyds' 'Managerial' 'Consultancy'
 'R']",Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Nottingham,General Insurance - Pricing,Consultancy,['Commercial Lines' 'Consultancy' 'Reinsurance Broker'],107000,124229.0111,5,4,"['Short-Tail Pricing' 'Lloyds' 'Model Building' 'Consultancy' 'R'
 'Long-Tail Pricing']",Permanent,5,Actively Looking
redacted fn,redacted ln,redacted email,Edinburgh,General Insurance - Reserving,Lloyd's Syndicate,"[""Lloyd's Syndicate"" 'Reinsurer']",68000,82472.75496,4,3,"['Consultancy' 'Lloyds' 'Reinsurance Pricing' 'Managerial'
 'Model Building' 'Long-Tail Pricing' 'Python' 'Radar'
 'Short-Tail Pricing' 'Tyche' 'Excel']",Permanent,2,Open Minded
redacted fn,redacted ln,redacted email,Sheffield,General Insurance - Capital Modelling,Reinsurance Broker,['Reinsurance Broker'],146000,183064.0879,10,0,['R' 'Head of Capital' 'Managerial' 'Chief Actuary' 'Radar'],Permanent,10,Actively Looking
redacted fn,redacted ln,redacted email,Belfast,General Insurance - Capital Modelling,London Market,"[""Lloyd's Syndicate"" 'London Market' 'Reinsurer']",25000,28631.43022,1,3,['Tyche' 'Data Science' 'Excel' 'Personal Lines' 'Broker' 'R' 'Radar'],Permanent,1,Actively Looking
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Capital Modelling,Personal Lines,['Personal Lines'],51000,61545.44087,3,2,"['Consultancy' 'Radar' 'Model Building' 'Long-Tail Pricing' 'R'
 'Reinsurance Pricing' 'Lloyds']",Permanent,3,Actively Looking
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Pricing,Commercial Lines,['Commercial Lines'],109000,136293.1444,5,0,['Reinsurance Pricing' 'Excel' 'Model Building' 'Consultancy'],Permanent,2,Actively Looking
